#TIME NO2 PM2.5 PM10 63a7_no2 63a7_pm2_5 63a7_pm10 63a7_pm2_5_db 63a7_pm10_db 63a7_pm2_5_db_corr 63a7_pm10_db_corr 856b_no2 856b_pm2_5 856b_pm10 856b_pm2_5_db 856b_pm10_db 856b_pm2_5_db_corr 856b_pm10_db_corr 63a7_temp 63a7_RH 856b_temp 856b_RH 63a7_a2 856b_a2
1503334800000 19.19 2.735 5.256 20.713 1.511 2.044 2.347 4.041 5.805 9.995 NaN NaN NaN NaN NaN NaN NaN 18.0 70.822 NaN NaN NaN NaN
1503338400000 19.811 2.576 4.644 18.413 1.8 2.422 2.536 3.962 6.359 9.938 NaN NaN NaN NaN NaN NaN NaN 17.2 71.622 NaN NaN NaN NaN
1503342000000 27.997 2.858 5.28 7.618 1.835 2.532 2.613 4.114 6.715 10.604 NaN NaN NaN NaN NaN NaN NaN 17.35 73.325 NaN NaN NaN NaN
1503345600000 16.613 1.87 3.225 14.21 0.854 1.315 1.789 2.971 5.133 8.541 NaN NaN NaN NaN NaN NaN NaN 16.079 76.64 NaN NaN NaN NaN
1503349200000 14.357 1.875 3.389 12.152 0.538 0.912 1.43 2.454 3.491 6.019 NaN NaN NaN NaN NaN NaN NaN 15.297 80.231 NaN NaN NaN NaN
1503352800000 16.045 2.061 3.855 8.768 0.911 1.222 1.64 2.716 3.082 5.081 NaN NaN NaN NaN NaN NaN NaN 15.0 81.378 NaN NaN NaN NaN
1503356400000 11.546 2.306 4.509 10.554 0.64 0.831 1.45 2.103 3.215 4.628 NaN NaN NaN NaN NaN NaN NaN 15.0 80.708 NaN NaN NaN NaN
1503360000000 5.677 2.419 4.758 17.432 0.344 0.5 1.257 1.688 3.414 4.688 NaN NaN NaN NaN NaN NaN NaN 15.0 79.656 NaN NaN NaN NaN
1503363600000 2.328 2.517 4.992 31.465 0.4 0.667 1.285 2.078 3.716 6.017 NaN NaN NaN NaN NaN NaN NaN 15.0 77.089 NaN NaN NaN NaN
1503367200000 5.037 2.633 5.138 28.003 0.722 0.967 1.514 2.401 4.372 6.936 NaN NaN NaN NaN NaN NaN NaN 14.133 77.033 NaN NaN NaN NaN
1503370800000 9.236 2.817 5.513 20.069 0.9 1.278 1.731 2.887 5.0 8.337 NaN NaN NaN NaN NaN NaN NaN 14.0 77.044 NaN NaN NaN NaN
1503374400000 23.052 3.371 6.629 10.137 0.989 1.467 1.829 2.959 4.989 8.093 NaN NaN NaN NaN NaN NaN NaN 14.0 75.111 NaN NaN NaN NaN
1503378000000 32.358 3.028 6.308 10.556 0.911 1.367 1.778 2.8 4.451 7.013 NaN NaN NaN NaN NaN NaN NaN 13.856 71.5 NaN NaN NaN NaN
1503381600000 40.13 2.908 10.39 17.883 0.589 1.089 1.525 2.614 3.614 6.199 NaN NaN NaN NaN NaN NaN NaN 13.156 67.722 NaN NaN NaN NaN
1503385200000 34.525 3.255 12.402 17.92 0.764 1.011 1.492 2.159 4.054 5.763 NaN NaN NaN NaN NaN NaN NaN 13.933 65.517 NaN NaN NaN NaN
1503388800000 18.447 2.741 9.947 23.506 0.489 0.7 1.362 2.115 4.555 7.077 NaN NaN NaN NaN NaN NaN NaN 15.489 60.789 NaN NaN NaN NaN
1503392400000 17.693 3.382 11.931 21.671 1.189 1.811 1.921 3.709 6.02 11.621 NaN NaN NaN NaN NaN NaN NaN 17.6 55.478 NaN NaN NaN NaN
1503396000000 22.067 2.947 9.213 32.89 0.921 1.438 1.778 3.233 5.486 9.975 NaN NaN NaN NaN NaN NaN NaN 17.865 54.045 NaN NaN NaN NaN
1503399600000 21.795 2.952 8.982 29.232 0.967 1.422 1.789 3.079 5.548 9.554 NaN NaN NaN NaN NaN NaN NaN 17.678 55.111 NaN NaN NaN NaN
1503403200000 16.46 2.294 6.67 35.983 0.839 1.368 1.586 3.352 4.93 10.415 NaN NaN NaN NaN NaN NaN NaN 18.23 54.264 NaN NaN NaN NaN
1503406800000 18.485 2.276 6.221 41.794 0.795 1.034 1.612 2.479 5.028 7.721 NaN NaN NaN NaN NaN NaN NaN 18.0 55.273 NaN NaN NaN NaN
1503410400000 20.253 2.134 6.415 39.878 1.135 1.382 1.868 2.656 5.805 8.247 NaN NaN NaN NaN NaN NaN NaN 18.0 56.449 NaN NaN NaN NaN
1503414000000 14.018 1.902 4.67 41.045 0.528 0.787 1.455 2.053 4.571 6.453 NaN NaN NaN NaN NaN NaN NaN 17.809 56.787 NaN NaN NaN NaN
1503417600000 18.41 2.004 5.663 39.122 0.483 0.862 1.344 2.596 4.365 8.431 NaN NaN NaN NaN NaN NaN NaN 17.0 58.989 NaN NaN NaN NaN
1503421200000 14.672 1.881 5.688 36.521 0.473 0.846 1.317 2.274 4.219 7.273 NaN NaN NaN NaN NaN NaN NaN 17.0 58.132 NaN NaN NaN NaN
1503424800000 10.847 1.901 5.319 37.53 0.378 0.667 1.206 2.094 3.896 6.846 NaN NaN NaN NaN NaN NaN NaN 16.333 62.744 NaN NaN NaN NaN
1503428400000 10.746 2.065 4.438 26.511 0.553 0.745 1.362 2.237 3.347 5.492 NaN NaN NaN NaN NaN NaN NaN 14.83 70.043 NaN NaN 0.187 NaN
1503432000000 11.688 1.948 3.416 22.504 0.311 0.467 1.145 1.629 3.136 4.451 NaN NaN NaN NaN NaN NaN NaN 14.044 75.333 NaN NaN 0.215 NaN
1503435600000 26.655 2.546 4.667 10.142 0.614 0.886 1.385 2.265 3.977 6.512 NaN NaN NaN NaN NaN NaN NaN 14.0 76.614 NaN NaN 0.456 NaN
1503439200000 8.87 1.945 3.153 21.845 0.196 0.543 1.171 1.986 3.023 4.886 NaN NaN NaN NaN NaN NaN NaN 13.978 79.348 NaN NaN 0.231 NaN
1503442800000 15.921 2.156 3.92 15.578 0.289 0.511 1.19 1.835 3.461 5.271 NaN NaN NaN NaN NaN NaN NaN 13.178 80.089 NaN NaN 0.302 NaN
1503446400000 7.179 1.953 3.358 20.555 0.311 0.733 1.11 2.078 2.969 5.681 NaN NaN NaN NaN NaN NaN NaN 13.0 80.178 NaN NaN 0.23 NaN
1503450000000 2.908 2.415 4.18 19.59 0.622 0.933 1.267 2.181 2.339 4.031 NaN NaN NaN NaN NaN NaN NaN 12.022 82.067 NaN NaN 0.237 NaN
1503453600000 4.608 2.577 4.58 17.516 0.579 1.079 1.473 2.588 2.71 4.755 NaN NaN NaN NaN NaN NaN NaN 12.0 81.763 NaN NaN 0.268 NaN
1503457200000 10.29 2.686 4.933 13.726 0.489 0.778 1.407 2.16 2.593 3.984 NaN NaN NaN NaN NaN NaN NaN 12.0 81.933 NaN NaN 0.335 NaN
1503460800000 31.045 3.605 6.92 6.178 1.111 1.556 1.906 2.954 3.519 5.457 NaN NaN NaN NaN NaN NaN NaN 12.0 82.067 NaN NaN 0.664 NaN
1503464400000 27.727 4.166 8.084 4.772 1.178 1.667 2.011 3.356 5.206 8.755 NaN NaN NaN NaN NaN NaN NaN 12.756 78.622 NaN NaN 0.763 NaN
1503468000000 37.037 4.224 9.677 4.47 1.756 2.4 2.475 4.277 7.861 13.595 NaN NaN NaN NaN NaN NaN NaN 16.8 64.489 NaN NaN 0.8 NaN
1503471600000 26.227 3.817 10.897 6.144 1.778 2.378 2.546 3.81 7.917 11.861 NaN NaN NaN NaN NaN NaN NaN 19.6 55.244 NaN NaN 0.638 NaN
1503475200000 26.94 2.985 8.622 11.493 1.111 1.489 1.903 3.462 5.806 10.555 NaN NaN NaN NaN NaN NaN NaN 20.133 53.556 NaN NaN 0.429 NaN
1503478800000 19.056 2.183 6.112 21.873 0.578 0.978 1.518 2.432 4.746 7.6 NaN NaN NaN NaN NaN NaN NaN 18.778 55.689 NaN NaN 0.225 NaN
1503482400000 15.363 1.62 4.728 31.442 0.2 0.4 1.067 1.82 3.229 5.501 NaN NaN NaN NaN NaN NaN NaN 18.867 51.822 NaN NaN 0.159 NaN
1503486000000 15.599 1.45 3.751 39.076 0.222 0.356 1.063 1.44 3.269 4.413 NaN NaN NaN NaN NaN NaN NaN 18.044 53.667 NaN NaN 0.13 NaN
1503489600000 17.935 1.539 5.131 35.89 0.644 0.778 1.459 1.889 4.227 5.505 NaN NaN NaN NaN NaN NaN NaN 19.0 48.422 NaN NaN 0.15 NaN
1503493200000 22.633 1.57 5.067 40.697 0.222 0.4 1.102 1.317 3.107 3.72 NaN NaN NaN NaN NaN NaN NaN 18.978 46.644 NaN NaN 0.144 NaN
1503496800000 42.89 2.317 9.939 26.308 1.556 1.778 2.212 3.073 6.777 9.442 NaN NaN NaN NaN NaN NaN NaN 19.556 45.222 NaN NaN 0.249 NaN
1503500400000 62.633 2.911 11.578 14.074 1.311 1.622 2.062 3.164 6.263 9.636 NaN NaN NaN NaN NaN NaN NaN 20.156 43.4 NaN NaN 0.378 NaN
1503504000000 32.538 2.284 8.68 23.459 0.622 0.911 1.497 2.6 4.431 7.75 NaN NaN NaN NaN NaN NaN NaN 19.622 44.822 NaN NaN 0.227 NaN
1503507600000 40.648 2.413 9.142 23.824 0.667 0.889 1.625 2.163 4.868 6.474 NaN NaN NaN NaN NaN NaN NaN 19.0 45.356 NaN NaN 0.247 NaN
1503511200000 49.428 3.481 18.253 22.258 1.267 1.822 1.995 3.42 5.982 10.244 NaN NaN NaN NaN NaN NaN NaN 18.333 45.2 NaN NaN 0.264 NaN
1503514800000 65.313 5.581 37.273 12.483 1.978 2.689 2.754 4.771 7.948 13.724 NaN NaN NaN NaN NaN NaN NaN 17.244 48.022 NaN NaN 0.415 NaN
1503518400000 25.855 2.763 10.581 30.29 1.0 1.467 1.9 2.868 6.058 9.229 NaN NaN NaN NaN NaN NaN NaN 15.733 59.622 NaN NaN 0.218 NaN
1503522000000 25.735 2.274 7.449 20.915 0.6 1.133 1.614 2.877 3.891 6.951 NaN NaN NaN NaN NaN NaN NaN 14.111 68.844 NaN NaN 0.257 NaN
1503525600000 33.517 2.855 8.426 10.322 0.511 0.822 1.587 2.421 3.964 6.051 NaN NaN NaN NaN NaN NaN NaN 13.667 71.356 NaN NaN 0.459 NaN
1503529200000 30.46 2.802 5.489 8.534 0.886 1.273 1.724 3.099 4.603 8.257 NaN NaN NaN NaN NaN NaN NaN 12.591 74.614 NaN NaN 0.508 NaN
1503532800000 20.707 2.468 4.742 10.579 0.644 0.756 1.485 1.807 4.275 5.203 NaN NaN NaN NaN NaN NaN NaN 11.778 76.778 NaN NaN 0.484 NaN
1503536400000 15.79 2.778 5.357 6.998 0.778 1.156 1.589 2.664 4.658 7.811 NaN NaN NaN NaN NaN NaN NaN 11.0 78.156 NaN NaN 0.583 NaN
1503540000000 21.343 3.251 6.213 4.481 1.156 1.756 1.976 3.267 5.767 9.522 NaN NaN NaN NaN NaN NaN NaN 11.0 77.844 NaN NaN 0.799 NaN
1503543600000 22.752 2.636 5.147 3.284 0.63 1.022 1.539 2.197 4.488 6.397 NaN NaN NaN NaN NaN NaN NaN 10.022 77.717 NaN NaN 0.978 NaN
1503547200000 46.62 4.406 8.873 3.547 1.636 2.136 2.144 3.216 6.34 9.515 NaN NaN NaN NaN NaN NaN NaN 10.0 78.795 NaN NaN 0.928 NaN
1503550800000 42.125 8.06 16.262 3.5 4.217 4.978 3.746 5.956 10.581 16.752 NaN NaN NaN NaN NaN NaN NaN 10.326 76.717 NaN NaN 0.935 NaN
1503554400000 49.263 6.775 25.545 4.007 3.511 4.444 3.493 5.805 10.532 17.429 NaN NaN NaN NaN NaN NaN NaN 15.933 59.911 NaN NaN 0.86 NaN
1503558000000 68.44 5.07 27.665 4.382 2.545 3.295 3.409 5.389 9.97 15.767 NaN NaN NaN NaN NaN NaN NaN 20.432 49.068 NaN NaN 0.817 NaN
1503561600000 50.782 4.644 20.215 5.894 2.023 2.636 2.952 4.437 8.673 13.021 NaN NaN NaN NaN NaN NaN NaN 21.886 46.409 NaN NaN 0.67 NaN
1503565200000 60.972 4.71 18.168 5.791 4.326 4.739 4.607 6.238 13.595 18.394 NaN NaN NaN NaN NaN NaN NaN 20.848 49.37 NaN NaN 0.672 NaN
1503568800000 51.245 4.375 16.372 11.232 2.844 3.933 3.488 5.962 10.18 17.395 NaN NaN NaN NaN NaN NaN NaN 21.378 45.867 NaN NaN 0.425 NaN
1503572400000 69.735 4.161 15.123 14.904 3.159 3.818 3.867 5.545 11.658 16.73 NaN NaN NaN NaN NaN NaN NaN 21.591 43.5 NaN NaN 0.351 NaN
1503576000000 59.532 3.492 12.953 19.756 2.244 2.867 3.051 4.692 9.094 13.94 NaN NaN NaN NaN NaN NaN NaN 22.0 40.933 NaN NaN 0.305 NaN
1503579600000 95.872 3.949 17.645 16.029 2.467 3.022 3.261 5.008 9.808 15.067 NaN NaN NaN NaN NaN NaN NaN 22.978 37.6 NaN NaN 0.362 NaN
1503583200000 104.135 5.111 21.68 10.877 4.267 5.467 4.733 7.476 14.167 22.356 NaN NaN NaN NaN NaN NaN NaN 23.0 37.378 NaN NaN 0.47 NaN
1503586800000 94.48 4.864 19.405 13.865 4.13 5.109 4.684 7.13 14.578 22.198 NaN NaN NaN NaN NaN NaN NaN 22.587 38.848 NaN NaN 0.404 NaN
1503590400000 75.32 4.96 15.71 17.278 4.932 6.068 5.168 7.368 15.331 21.843 NaN NaN NaN NaN NaN NaN NaN 21.864 41.795 NaN NaN 0.32 NaN
1503594000000 68.795 4.771 17.72 15.46 3.75 4.575 4.334 6.633 13.209 20.251 NaN NaN NaN NaN NaN NaN NaN 21.0 44.175 NaN NaN 0.338 NaN
1503597600000 51.608 5.069 17.02 18.208 4.761 6.239 4.661 7.897 13.614 23.053 NaN NaN NaN NaN NaN NaN NaN 20.109 48.652 NaN NaN 0.332 NaN
1503601200000 55.727 8.542 49.53 14.133 4.889 6.067 4.799 7.784 14.531 23.498 NaN NaN NaN NaN NaN NaN NaN 19.556 52.578 NaN NaN 0.394 NaN
1503604800000 46.748 5.309 12.539 13.62 5.209 6.302 4.821 7.466 13.48 20.607 NaN NaN NaN NaN NaN NaN NaN 17.465 70.488 NaN NaN 0.393 NaN
1503608400000 29.495 4.898 8.798 21.296 4.894 5.894 4.496 6.787 10.395 15.559 NaN NaN NaN NaN NaN NaN NaN 15.255 80.468 NaN NaN 0.255 NaN
1503612000000 10.111 4.313 7.209 27.552 3.953 4.581 4.021 5.484 7.641 10.421 NaN NaN NaN NaN NaN NaN NaN 14.605 84.442 NaN NaN 0.201 NaN
1503615600000 8.633 3.653 5.87 28.346 3.267 3.933 3.508 5.417 6.491 10.106 NaN NaN NaN NaN NaN NaN NaN 14.178 84.311 NaN NaN 0.172 NaN
1503619200000 4.297 2.734 4.352 51.029 1.477 1.909 2.345 3.775 4.402 7.086 NaN NaN NaN NaN NaN NaN NaN 13.75 83.364 NaN NaN 0.107 NaN
1503622800000 3.286 2.033 3.118 84.089 0.778 1.2 1.739 2.788 3.055 4.959 NaN NaN NaN NaN NaN NaN NaN 12.489 85.2 NaN NaN 0.062 NaN
1503626400000 3.737 1.7 2.68 96.992 0.348 0.739 1.329 2.092 2.242 3.455 NaN NaN NaN NaN NaN NaN NaN 12.0 85.283 NaN NaN 0.052 NaN
